PUBLICATION_DATE,UID,SITE_ID,DATE_COL,VISIT_NO,PSTL_CODE,STUDY,DSGN_CYCLE,IND_DOMAIN,UNIQUE_ID,SAMPLE_TYPE,FLAG,AGR_CROPLAND,AGR_FEEDLOT,AGR_LIVESTOCK,AGR_ORCHARDS,AGR_PASTURE,AGR_POULTRY,AGR_WITHDRAWAL,ALL_ACTIVITIES_EVALUATED,APPEALING,ARTIFICIAL_CREATED_BY,ARTIFICIAL_LAKE,BENTHIC_MATS,BIOTIC_INTEGRITY,CYANOHABS_SUB_TYPE,CYANOHABS_SUBMITTED,DAM_HEIGHT,DEAD_WLD,HYDRO_TYPE,IND_COMMERCIAL,IND_FIRE,IND_INDUSTRIAL,IND_LOGGING,IND_MINES,IND_ODORS,IND_OIL,IND_POWER,LAKE_LEVEL,LEVEL_CHANGE_M,MACRY_DENSITY,MACRY_FLOAT,MACRY_SUBMERGED,MAN_ANGLING,MAN_DRINKING_WATER,MAN_FISH_STOCKING,MAN_LEVEL_FLUCTUATIONS,MAN_LIMING,MAN_MACROPHYTE,MAN_TREATMENT,MBOAT_DENSITY,MBOAT_RESTRICT,NO_BLOOM_OBSERVED,OTHER_BLOOM,OUTLET_DAMS,OXBOW_RIVERINE,PEA_SOUP,PRE_EUROPEAN_LAKE,PRISTINE,RCH_AGRICULTURE,RCH_BARE_GROUND,RCH_DEVELOPMENT,RCH_FOREST,RCH_GRASS,RCH_SHOREMODS,RCH_SHRUB,RCH_WETLAND,REC_FILMS,REC_MARINAS,REC_PARKS,REC_PRIMITIVE,REC_RESORTS,REC_TRAILS,REC_TRASH,RECREATIONAL_VALUE,RES_BRIDGES,RES_CONSTRUCTION,RES_DUMPING,RES_LAWNS,RES_PIPES,RES_RESIDENCES,RES_ROADS,RES_SEWAGE,REVIEW,SURFACE_WATER_STREAKS,SWIMMABILITY,THICK_SCUM,TROPHIC_STATE,WATER_MANAGED,WATER_PUMP
10/16/2023,2021741,NLA22_GA-10107,9/14/2022,1,GA,NLA,2022,CORE,NLA_GA-10157,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2021742,NLA22_ND-10163,9/14/2022,1,ND,NLA,2022,CORE,NLA_ND-10307,ASSESS,,M,,L,,M,,,Y,4,,NO,,GOOD,,,,,SEEPAGE,,,,,,,,,N,,SPARSE,SPARSE,SPARSE,L,,L,,,,,NONE,BANNED,,,NONE,NO,,YES,3,MODERATE,RARE,RARE,RARE,MODERATE,RARE,RARE,SPARSE,,,,,,,L,GOOD,,L,,L,,L,M,,Y,,GOOD,,EUTROPHIC,,ABSENT
10/16/2023,2021742,NLA22_ND-10163,9/14/2022,1,ND,NLA,2022,CORE,NLA_ND-10307,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2021743,NLA22_MN-10002,9/14/2022,2,MN,NLA,2022,CORE,NLA_MN-10143,ASSESS,,M,,,,,,,Y,3,,NO,,GOOD,,,,,SEEPAGE,,,,,,,,,N,,MODERATE,SPARSE,MODERATE,L,,,L,,,,NONE,NONE,,,NONE,NO,,YES,3,SPARSE,SPARSE,RARE,SPARSE,SPARSE,MODERATE,SPARSE,RARE,,,,,,L,L,FAIR,,,,,,L,L,,Y,,FAIR,,EUTROPHIC,,ABSENT
10/16/2023,2021743,NLA22_MN-10002,9/14/2022,2,MN,NLA,2022,CORE,NLA_MN-10143,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2021744,NLA22_ND-10138,9/13/2022,1,ND,NLA,2022,CORE,NLA_ND-10282,ASSESS,,H,,,,,,,Y,3,,NO,,FAIR,,,,,SEEPAGE,,,,,,,,,N,,SPARSE,SPARSE,SPARSE,M,,M,,,,,NONE,NONE,,,NONE,NO,,YES,2,EXTENSIVE,RARE,RARE,RARE,SPARSE,RARE,RARE,SPARSE,,,,,,,L,GOOD,,,,L,,L,L,,Y,,FAIR,,HYPEREUTROPHIC,,ABSENT
10/16/2023,2021744,NLA22_ND-10138,9/13/2022,1,ND,NLA,2022,CORE,NLA_ND-10282,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2021745,NLA22_IN-10156,9/14/2022,1,IN,NLA,2022,CORE,NLA_IN-10302,ASSESS,,,,,,,,,Y,2,UNKNOWN,YES,,GOOD,,,,,RESERVOIR,,,,,,,,,Y,0.5,SPARSE,RARE,SPARSE,,,,L,,,,LOW,RESTRICTED,,,NONE,NO,,NO,3,RARE,RARE,EXTENSIVE,SPARSE,MODERATE,EXTENSIVE,MODERATE,RARE,L,,,,,,,GOOD,,,,H,,H,M,,Y,,GOOD,,MESOTROPHIC,,ABSENT
10/16/2023,2021745,NLA22_IN-10156,9/14/2022,1,IN,NLA,2022,CORE,NLA_IN-10302,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2021746,NLA22_ND-10154,9/13/2022,1,ND,NLA,2022,CORE,NLA_ND-10298,ASSESS,,M,,,,,,,Y,3,,NO,,FAIR,,,,,SEEPAGE,,,,,,,,,N,,SPARSE,SPARSE,SPARSE,,,,,,,,NONE,NONE,,,NONE,NO,,YES,2,MODERATE,RARE,RARE,RARE,MODERATE,RARE,RARE,RARE,,,,,,,,FAIR,,,,,,,L,,Y,,GOOD,,HYPEREUTROPHIC,,ABSENT
10/16/2023,2021746,NLA22_ND-10154,9/13/2022,1,ND,NLA,2022,CORE,NLA_ND-10298,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2021747,NLA22_UT-10043,9/14/2022,1,UT,NLA,2022,CORE,NLA_UT-10373,ASSESS,,,,M,,,,,Y,4,,NO,,GOOD,,,,,DRAINAGE,,,,L,,,,,Y,0.5,MODERATE,RARE,MODERATE,H,,H,,,,,LOW,NONE,,,NATURAL,NO,,YES,4,RARE,SPARSE,RARE,MODERATE,SPARSE,SPARSE,MODERATE,MODERATE,L,L,M,M,L,M,M,EXCELLENT,,L,,L,L,M,L,,Y,,FAIR,,MESOTROPHIC,,ABSENT
10/16/2023,2021747,NLA22_UT-10043,9/14/2022,1,UT,NLA,2022,CORE,NLA_UT-10373,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2021748,NLA22_IA-10039,9/14/2022,1,IA,NLA,2022,CORE,NLA_IA-10128,ASSESS,,L,,,,L,,,Y,4,IMPOUNDMENT,YES,,GOOD,,,UNKNOWN,,RESERVOIR,,,,,,,,,N,,MODERATE,RARE,MODERATE,,M,,,,,,LOW,RESTRICTED,,,ARTIFICIAL,NO,,NO,4,RARE,RARE,RARE,SPARSE,MODERATE,MODERATE,MODERATE,RARE,,,L,L,,M,,EXCELLENT,,,,M,L,,L,,,,FAIR,,EUTROPHIC,WATER_SUPPLY,PRESENT
10/16/2023,2021748,NLA22_IA-10039,9/14/2022,1,IA,NLA,2022,CORE,NLA_IA-10128,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2021749,NLA22_IA-10011,9/14/2022,2,IA,NLA,2022,CORE,NLA_IA-10094,ASSESS,,L,L,H,,H,,,,2,IMPOUNDMENT,YES,,FAIR,,,YES,,RESERVOIR,,,,,,,,,N,,SPARSE,RARE,SPARSE,L,,,,,,,NONE,NONE,,,ARTIFICIAL,NO,,NO,2,SPARSE,RARE,RARE,RARE,EXTENSIVE,RARE,SPARSE,RARE,,,,,,,,GOOD,,,,L,,,,,,,UNSWIMMABLE,,EUTROPHIC,,ABSENT
10/16/2023,2021749,NLA22_IA-10011,9/14/2022,2,IA,NLA,2022,CORE,NLA_IA-10094,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2021750,NLA22_TX-10168,9/14/2022,1,TX,NLA,2022,CORE,NLA_TX-10386,ASSESS,,,,,,,,,Y,3,,UNKNOWN,,GOOD,,,,,RESERVOIR,,,,,,,L,L,Y,1.3,SPARSE,RARE,RARE,M,,,M,,,,LOW,NONE,,,NONE,NO,,UNKNOWN,3,RARE,SPARSE,RARE,MODERATE,MODERATE,SPARSE,SPARSE,RARE,,,L,,,,L,FAIR,,,,L,,L,L,,Y,,FAIR,,MESOTROPHIC,,ABSENT
10/16/2023,2021750,NLA22_TX-10168,9/14/2022,1,TX,NLA,2022,CORE,NLA_TX-10386,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2021751,NLA22_WI-10042,9/14/2022,1,WI,NLA,2022,CORE,NLA_WI-10154,ASSESS,,,,,,,,,Y,5,,NO,,EXCELLENT,,,,,SEEPAGE,,,,,,,,,Y,-0.2,SPARSE,RARE,RARE,,,,,,,,NONE,NONE,,,NONE,NO,,YES,5,RARE,MODERATE,RARE,EXTENSIVE,RARE,RARE,SPARSE,RARE,,,,,,,,EXCELLENT,,,,L,,L,L,,Y,,GOOD,,OLIGOTROPHIC,,ABSENT
10/16/2023,2021751,NLA22_WI-10042,9/14/2022,1,WI,NLA,2022,CORE,NLA_WI-10154,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2021752,NES22-10163,9/13/2022,1,WY,NES,2022,CORE,NLA_WY-10015,ASSESS,,,,L,,L,,L,Y,5,,NO,,FAIR,,,,,DRAINAGE,,M,,,,,,,N,,SPARSE,RARE,RARE,L,M,L,L,,,,LOW,NONE,,,NONE,NO,,YES,5,RARE,EXTENSIVE,RARE,MODERATE,EXTENSIVE,RARE,SPARSE,RARE,,L,L,L,L,,,EXCELLENT,,,,L,,L,L,,Y,,GOOD,,OLIGOTROPHIC,,ABSENT
10/16/2023,2021752,NES22-10163,9/13/2022,1,WY,NES,2022,CORE,NLA_WY-10015,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2021753,NES22-10171,9/14/2022,1,WY,NES,2022,CORE,NLA_WY-10021,ASSESS,,,,,,,,,Y,4,IMPOUNDMENT,YES,,GOOD,,,UNKNOWN,,RESERVOIR,,,,,,,,,N,,SPARSE,RARE,RARE,L,,L,L,,,,LOW,NONE,,,ARTIFICIAL,NO,,UNKNOWN,3,RARE,EXTENSIVE,RARE,RARE,SPARSE,RARE,RARE,RARE,,,H,,,,,GOOD,L,,,,,,M,,Y,,FAIR,,EUTROPHIC,,ABSENT
10/16/2023,2021753,NES22-10171,9/14/2022,1,WY,NES,2022,CORE,NLA_WY-10021,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2021754,NLA22_WV-10011,9/14/2022,2,WV,NLA,2022,CORE,NLA_WV-10033,ASSESS,,,,,,,,,Y,4,IMPOUNDMENT,YES,,GOOD,,,YES,,RESERVOIR,,,,,,,,,N,,HIGH,MODERATE,MODERATE,L,,,,,,,NONE,RESTRICTED,,,ARTIFICIAL,NO,,NO,4,RARE,RARE,RARE,MODERATE,SPARSE,SPARSE,MODERATE,EXTENSIVE,L,,,,,L,L,GOOD,,,,,,,,,Y,,UNSWIMMABLE,,EUTROPHIC,,ABSENT
10/16/2023,2021754,NLA22_WV-10011,9/14/2022,2,WV,NLA,2022,CORE,NLA_WV-10033,CHAB,,,,,,,,,,,,,Y,,State reporting,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,
10/16/2023,2021755,NLA22_MN-10050,9/14/2022,1,MN,NLA,2022,CORE,NLA_MN-10357,ASSESS,,,,,,,,,Y,4,,NO,,GOOD,,,,,SEEPAGE,,,,M,,,,,N,,MODERATE,SPARSE,SPARSE,,,,,,,,NONE,NONE,,,NONE,NO,,YES,4,RARE,SPARSE,RARE,MODERATE,MODERATE,RARE,MODERATE,SPARSE,,,,,,,L,GOOD,,,,,,,L,,Y,,FAIR,,MESOTROPHIC,,ABSENT
10/16/2023,2021755,NLA22_MN-10050,9/14/2022,1,MN,NLA,2022,CORE,NLA_MN-10357,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2021756,NLA22_NE-10083,9/13/2022,1,NE,NLA,2022,CORE,NLA_NE-10247,ASSESS,,H,,M,,H,,,Y,2,EXCAVATION,YES,,POOR,,,NO,,SEEPAGE,,,,,,H,,,N,,SPARSE,RARE,RARE,M,,L,,,,,NONE,BANNED,,,ARTIFICIAL,NO,,NO,2,RARE,MODERATE,RARE,RARE,MODERATE,EXTENSIVE,SPARSE,RARE,H,,H,H,,,L,FAIR,L,L,L,M,L,,H,,Y,,UNSWIMMABLE,,HYPEREUTROPHIC,,ABSENT
10/16/2023,2021756,NLA22_NE-10083,9/13/2022,1,NE,NLA,2022,CORE,NLA_NE-10247,CHAB,,,,,,,,,,,,,,,In person,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
10/16/2023,2021757,NLA22_OR-10070,9/14/2022,1,OR,NLA,2022,CORE,NLA_OR-10184,ASSESS,,H,,,,,,,Y,2,EXCAVATION,YES,,FAIR,,,,,SEEPAGE,,,,,,,,,Y,0.5,HIGH,SPARSE,MODERATE,H,,M,L,,,,NONE,NONE,,,NONE,NO,,NO,3,SPARSE,MODERATE,RARE,RARE,MODERATE,SPARSE,MODERATE,RARE,,,,,,L,M,FAIR,,L,,,,,H,,Y,,FAIR,,EUTROPHIC,,ABSENT
10/16/2023,2021757,NLA22_OR-10070,9/14/2022,1,OR,NLA,2022,CORE,NLA_OR-10184,CHAB,,,,,,,,,,,,,,,,N,,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2021758,NLA22_AL-10019,9/15/2022,1,AL,NLA,2022,CORE,NLA_AL-10060,ASSESS,,,,,,H,,,Y,5,IMPOUNDMENT,YES,,EXCELLENT,,,,,DRAINAGE,,,,,,,,,N,,MODERATE,RARE,SPARSE,L,,,,,,,NONE,NONE,,,NATURAL,NO,,NO,5,EXTENSIVE,RARE,RARE,SPARSE,EXTENSIVE,RARE,SPARSE,RARE,L,,,,,,,EXCELLENT,,,,L,L,L,L,,Y,,GOOD,,MESOTROPHIC,,ABSENT
10/16/2023,2021758,NLA22_AL-10019,9/15/2022,1,AL,NLA,2022,CORE,NLA_AL-10060,CHAB,,,,,,,,,,,,,,,BLOOMWATCH,Y,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2021759,NLA22_AL-10004,9/14/2022,2,AL,NLA,2022,CORE,NLA_AL-10052,ASSESS,,,,,,,,,Y,5,,NO,,EXCELLENT,,,,,DRAINAGE,,,,,,,,,N,,SPARSE,RARE,RARE,L,,,H,,,,NONE,NONE,,,NATURAL,NO,,YES,5,RARE,MODERATE,RARE,EXTENSIVE,RARE,RARE,SPARSE,EXTENSIVE,M,,,,,,L,GOOD,,,,L,,L,,,Y,,UNSWIMMABLE,,MESOTROPHIC,,ABSENT
10/16/2023,2021759,NLA22_AL-10004,9/14/2022,2,AL,NLA,2022,CORE,NLA_AL-10052,CHAB,,,,,,,,,,,,,,,BLOOMWATCH,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
10/16/2023,2021760,NES22-10015,9/13/2022,1,WV,NES,2022,CORE,NLA_WV-10003,ASSESS,,L,L,L,L,L,L,,Y,4,IMPOUNDMENT,YES,,EXCELLENT,,,UNKNOWN,,RESERVOIR,L,,L,L,L,,L,,N,,SPARSE,RARE,RARE,M,,,M,,,,LOW,NONE,,,ARTIFICIAL,NO,,UNKNOWN,4,SPARSE,SPARSE,SPARSE,EXTENSIVE,SPARSE,SPARSE,SPARSE,SPARSE,,L,L,L,,L,L,EXCELLENT,L,L,L,L,L,L,L,,,,GOOD,,MESOTROPHIC,UNKNOWN,PRESENT
10/16/2023,2021760,NES22-10015,9/13/2022,1,WV,NES,2022,CORE,NLA_WV-10003,CHAB,,,,,,,,,,,,,,,BLOOMWATCH,Y,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2021761,NES22-10014,9/14/2022,1,VA,NES,2022,CORE,NLA_TN-10025,ASSESS,,L,,L,L,L,L,,Y,3,IMPOUNDMENT,YES,,FAIR,,,UNKNOWN,,RESERVOIR,L,,,,L,,L,,N,,SPARSE,RARE,RARE,M,,,L,,,,LOW,NONE,,,ARTIFICIAL,NO,,UNKNOWN,3,SPARSE,SPARSE,SPARSE,EXTENSIVE,SPARSE,RARE,MODERATE,SPARSE,,L,L,,,L,,GOOD,L,L,,L,L,L,L,,Y,,GOOD,,MESOTROPHIC,,ABSENT
10/16/2023,2021761,NES22-10014,9/14/2022,1,VA,NES,2022,CORE,NLA_TN-10025,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2021762,NES22-10020,9/14/2022,1,VA,NES,2022,CORE,NLA_VA-10022,ASSESS,,,,,,,,,Y,5,IMPOUNDMENT,YES,,EXCELLENT,,,UNKNOWN,,RESERVOIR,,,,,,,,,N,,SPARSE,RARE,RARE,L,,,,,,,LOW,NONE,,,ARTIFICIAL,NO,,NO,5,RARE,RARE,RARE,EXTENSIVE,RARE,RARE,SPARSE,RARE,L,L,L,,,L,L,EXCELLENT,L,L,,,,L,L,,Y,,GOOD,,MESOTROPHIC,,ABSENT
10/16/2023,2021762,NES22-10020,9/14/2022,1,VA,NES,2022,CORE,NLA_VA-10022,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
10/16/2023,2021763,NLA22_SD-10097,9/14/2022,1,SD,NLA,2022,CORE,NLA_SD-10283,ASSESS,,,,L,,H,,,Y,2,IMPOUNDMENT,YES,,FAIR,,,YES,,RESERVOIR,,,,,,,,,N,,SPARSE,RARE,SPARSE,,,,,,,,NONE,NONE,,,ARTIFICIAL,NO,,NO,3,RARE,SPARSE,SPARSE,RARE,EXTENSIVE,MODERATE,SPARSE,SPARSE,,,,,,,L,FAIR,,,,,L,,M,,Y,,UNSWIMMABLE,,HYPEREUTROPHIC,,ABSENT
10/16/2023,2021763,NLA22_SD-10097,9/14/2022,1,SD,NLA,2022,CORE,NLA_SD-10283,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2021764,NLA22_MN-10103,9/15/2022,1,MN,NLA,2022,CORE,NLA_MN-10390,ASSESS,,L,,L,,L,L,L,Y,4,,NO,,GOOD,,,,,DRAINAGE,,,,,,,,,N,,MODERATE,MODERATE,SPARSE,M,,L,,,L,,HIGH,NONE,,,NONE,NO,,YES,4,SPARSE,RARE,MODERATE,SPARSE,SPARSE,SPARSE,SPARSE,MODERATE,,,L,,L,,L,EXCELLENT,,L,,H,L,H,M,,Y,,GOOD,,MESOTROPHIC,IRRIGATION,PRESENT
10/16/2023,2021764,NLA22_MN-10103,9/15/2022,1,MN,NLA,2022,CORE,NLA_MN-10390,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2021765,NLA22_OR-10183,9/15/2022,1,OR,NLA,2022,CORE,NLA_OR-10310,ASSESS,,,,,,,,,Y,4,IMPOUNDMENT,YES,,GOOD,,,NO,,RESERVOIR,,,,L,,,,,Y,0.4,MODERATE,SPARSE,MODERATE,M,,M,,,,,NONE,RESTRICTED,,,ARTIFICIAL,NO,,NO,3,RARE,SPARSE,RARE,MODERATE,MODERATE,RARE,MODERATE,MODERATE,,,M,L,,M,L,EXCELLENT,L,,,,,,L,,Y,,GOOD,,MESOTROPHIC,,ABSENT
10/16/2023,2021765,NLA22_OR-10183,9/15/2022,1,OR,NLA,2022,CORE,NLA_OR-10310,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2021766,NLA22_WI-10141,9/15/2022,1,WI,NLA,2022,CORE,NLA_WI-10266,ASSESS,,,,,,,,,Y,4,,NO,,GOOD,,,,,DRAINAGE,,,,,,,,,N,,MODERATE,SPARSE,MODERATE,M,,,,,,,HIGH,RESTRICTED,,,NONE,NO,,YES,3,RARE,RARE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,SPARSE,,L,L,,,,,GOOD,,L,,M,,M,M,,Y,,GOOD,,MESOTROPHIC,,ABSENT
10/16/2023,2021766,NLA22_WI-10141,9/15/2022,1,WI,NLA,2022,CORE,NLA_WI-10266,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2021767,NLA22_GA-10097,9/15/2022,1,GA,NLA,2022,CORE,NLA_GA-10147,ASSESS,,L,,,,,,,Y,5,EXCAVATION,YES,,EXCELLENT,,,UNKNOWN,,DRAINAGE,,,,,,,,,N,,SPARSE,SPARSE,SPARSE,L,,L,,,,,NONE,NONE,,,ARTIFICIAL,NO,,NO,4,SPARSE,SPARSE,SPARSE,SPARSE,EXTENSIVE,SPARSE,SPARSE,RARE,L,,,,,,,EXCELLENT,,,,M,,L,L,,Y,,FAIR,,MESOTROPHIC,,ABSENT
10/16/2023,2021767,NLA22_GA-10097,9/15/2022,1,GA,NLA,2022,CORE,NLA_GA-10147,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,
10/16/2023,2021768,NLA22_KS-10094,9/14/2022,1,KS,NLA,2022,CORE,NLA_KS-10170,ASSESS,,M,,,,,,,Y,5,IMPOUNDMENT,YES,,EXCELLENT,,,UNKNOWN,,RESERVOIR,,,,,,,,,N,,SPARSE,SPARSE,SPARSE,M,,,,,H,,LOW,RESTRICTED,,,ARTIFICIAL,NO,,NO,3,RARE,RARE,SPARSE,MODERATE,MODERATE,SPARSE,SPARSE,RARE,L,,M,,,L,M,EXCELLENT,,L,,M,,L,H,,Y,,GOOD,,EUTROPHIC,,ABSENT
10/16/2023,2021768,NLA22_KS-10094,9/14/2022,1,KS,NLA,2022,CORE,NLA_KS-10170,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2021769,NLA22_AL-10080,9/15/2022,1,AL,NLA,2022,CORE,NLA_AL-10129,ASSESS,,,,,,,,,Y,3,IMPOUNDMENT,YES,,GOOD,,,,,DRAINAGE,,,,,,,,,N,,SPARSE,RARE,RARE,M,,M,,,L,,NONE,BANNED,,,NATURAL,NO,,NO,3,RARE,SPARSE,RARE,SPARSE,EXTENSIVE,EXTENSIVE,SPARSE,RARE,L,,H,,,M,L,GOOD,,,,H,M,,M,,Y,,GOOD,,MESOTROPHIC,,ABSENT
10/16/2023,2021769,NLA22_AL-10080,9/15/2022,1,AL,NLA,2022,CORE,NLA_AL-10129,CHAB,,,,,,,,,,,,,,,BLOOMWATCH,Y,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2021770,NLA22_DE-10029,9/15/2022,1,DE,NLA,2022,CORE,NLA_DE-10062,ASSESS,,,,,,,,,Y,5,,UNKNOWN,,EXCELLENT,,,,,SEEPAGE,,,,,,,,,N,,SPARSE,MODERATE,SPARSE,L,,,,,,,NONE,NONE,,,NONE,NO,,UNKNOWN,5,RARE,RARE,RARE,MODERATE,SPARSE,RARE,SPARSE,MODERATE,L,,,M,,L,,GOOD,,,,,,,L,,Y,,UNSWIMMABLE,,MESOTROPHIC,,ABSENT
10/16/2023,2021770,NLA22_DE-10029,9/15/2022,1,DE,NLA,2022,CORE,NLA_DE-10062,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2021771,NLA22_KS-10009,9/16/2022,1,KS,NLA,2022,CORE,NLA_KS-10082,ASSESS,,M,,,,,,,Y,2,EXCAVATION,YES,,GOOD,,,,,SEEPAGE,,,,,,,,,N,,SPARSE,RARE,RARE,L,,,,,,,NONE,NONE,,,NONE,NO,,NO,2,RARE,SPARSE,RARE,MODERATE,RARE,RARE,MODERATE,SPARSE,,,,,,,M,POOR,,,,L,L,L,M,,Y,,UNSWIMMABLE,,MESOTROPHIC,,ABSENT
10/16/2023,2021771,NLA22_KS-10009,9/16/2022,1,KS,NLA,2022,CORE,NLA_KS-10082,CHAB,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/2023,2021772,NLA22_MN-10110,9/16/2022,1,MN,NLA,2022,CORE,NLA_MN-10397,ASSESS,,M,,,,,,,Y,2,,UNKNOWN,,FAIR,,,,,SEEPAGE,,,,,,,,,Y,0.3,MODERATE,SPARSE,SPARSE,,,M,,,,,LOW,NONE,,,NONE,NO,,UNKNOWN,2,RARE,SPARSE,RARE,RARE,SPARSE,RARE,MODERATE,EXTENSIVE,L,,,,,,L,POOR,,,L,L,L,L,L,,Y,,UNSWIMMABLE,,EUTROPHIC,,ABSENT
10/16/2023,2021772,NLA22_MN-10110,9/16/2022,1,MN,NLA,2022,CORE,NLA_MN-10397,CHAB,,,,,,,,,,,,,,,BLOOMWATCH,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
