SITE_ID,VISIT_NO,DATE_COL,COMMENT_ORIGIN,LkArea_km2,L_LkAreakm2,ELEV_use,L_ELEV_use,LkPerim_km,L_LkPerimkm,DpthMx_use,L_DpthMx_use,HORIZDD_use,VERTDD_use
NLA17_WI-10110,1,7/6/2017,Tiny seepage pond on GE; not on TOPO,0.0216245,-1.665053925,290,2.462397998,0.5833037,-0.234105269,1.4,0.146128036,0,0
NLA17_WI-10111,1,7/19/2017,NA,0.03620717,-1.441205419,493,2.692846919,0.7151156,-0.145623748,6.5,0.812913357,0,0
NLA17_WI-10112,1,8/16/2017,natural seepage lake on GE and TOPO,0.07946381,-1.099830616,405,2.607455023,1.248084,0.096243816,4.8,0.681241237,0,0
NLA17_WI-10118,1,8/22/2017,Natural flow thru drainage,0.1448685,-0.839026037,221,2.344392274,2.322272,0.365913086,5.7,0.755874856,0,0
NLA17_WI-10124,1,8/31/2017,NA,0.4243502,-0.372275589,326,2.5132176,2.544873,0.405666114,2,0.301029996,0,0
NLA17_WI-10125,1,9/12/2017,natural seepage lake on GE and TOPO,0.3036221,-0.51766662,504,2.702430536,2.38846,0.378117973,6.1,0.785329835,0,0
NLA17_WI-10126,1,9/14/2017,"Not on TOPO (wetland symbol); tiny wetland pond in suburban Milwaukee, prob natural",0.03675328,-1.434703897,238,2.376576957,0.716616,-0.144713499,1.6,0.204119983,0,0
NLA17_WI-10127,1,9/11/2017,"Natural looking seepage lake, no impoundment/dam signs",0.15145,-0.819730722,454,2.657055853,1.469976,0.167310244,2.5,0.397940009,0,0
NLA17_WI-10129,1,9/13/2017,Natural looking seepage lake,0.27511,-0.560493623,488,2.688419822,2.4802399999999998,0.394493707,9,0.954242509,0,0
NLA17_WI-10130,1,9/14/2017,Small seepage pond,0.04671683,-1.330526634,314,2.496929648,0.8271061,-0.082438776,10.8,1.033423756,0,0
NLA17_WI-10133,1,9/20/2017,Small seepage pond,0.02178567,-1.661829079,397,2.598790507,0.5538465,-0.256610584,3,0.477121255,0,0
NLA17_WI-10134,1,9/19/2017,"Wrong Launch Lat/Lon - natural lake by name search, natural seepage on WI DNR site",0.2071737,-0.683665378,295,2.469822016,2.831301,0.451986042,6.5,0.812913357,0,0
NLA17_WI-HP001,1,8/16/2017,Set ORIGIN17 to NATURAL,0.9070797,-0.042354552,420.9,2.624178926,7.616258,0.881741647,8,0.903089987,0,0
NLA17_WI-HP003,1,8/15/2017,Set ORIGIN17 to NATURAL,0.1541825,-0.811964917,390.74,2.591887872,2.186505,0.339750475,13,1.113943352,0,0
NLA17_WI-HP004,1,8/14/2017,Set ORIGIN17 to NATURAL,0.09483054,-1.023051776,490.75,2.690860308,1.811804,0.258111214,5.8,0.763427994,0,0
NLA17_WV-10001,1,6/21/2017,NA,0.6088711,-0.215474639,782,2.893206753,4.001493,0.602222062,6.1,0.785329835,0,0
NLA17_WV-10001,2,9/12/2017,NA,0.6088711,-0.215474639,782,2.893206753,4.001493,0.602222062,6.5,0.812913357,0,0.225
NLA17_WV-10002,1,6/7/2017,NA,3.343316,0.524177427,238,2.376576957,51.74638,1.713879973,4.7,0.672097858,0,0
NLA17_WV-10003,1,6/6/2017,NA,0.1543864,-0.81139096,391,2.592176757,2.314284,0.364416653,4.6,0.662757832,0,0
NLA17_WV-10003,2,8/22/2017,NA,0.1543864,-0.81139096,391,2.592176757,2.314284,0.364416653,4.6,0.662757832,NA,0
NLA17_WV-10004,1,6/8/2017,NA,0.1019279,-0.991706923,168,2.225309282,1.420473,0.152432983,2.2,0.342422681,0,0
NLA17_WV-10014,1,9/13/2017,NA,0.02863682,-1.54307521,508,2.705863712,0.8822741,-0.05439647,2,0.301029996,0,0
NLA17_WV-10015,1,8/23/2017,NA,0.08924864,-1.049398393,524,2.719331287,1.473098,0.16823164,2.3,0.361727836,0,0
NLA17_WV-10017,1,8/24/2017,NA,0.01275541,-1.894305577,173,2.238046103,0.706596,-0.150828825,4.6,0.662757832,0,0
NLA17_WV-10019,1,9/20/2017,NA,0.02044633,-1.689384634,224,2.350248018,0.63926210000000006,-0.194321043,2.6,0.414973348,0,0
NLA17_WY-10001,1,8/13/2017,NA,0.167705,-0.775453989,1473,3.168202747,2.087378,0.319601102,3.4,0.531478917,3.07,0.3
NLA17_WY-10001,2,8/30/2017,NA,0.167705,-0.775453989,1473,3.168202747,2.087378,0.319601102,2.7,0.431363764,3.07,0.3
NLA17_WY-10002,1,8/11/2017,"Originally basin was result of 200 foot vertical coal seem fire/burn off and subsequent collapse, area has been extensively modified to become a water storage reservoir.",12.53056,1.09797048,1393,3.143951116,24.46995,1.388633082,25.4,1.404833717,0.51,0.2
NLA17_WY-10004,1,8/21/2017,"Very small wetlandy pond, probably impounded creek",0.01758773,-1.75479021,2327,3.366796383,0.523417,-0.281152176,2.6,0.414973348,0,0
NLA17_WY-10004,2,9/7/2017,"Very small wetlandy pond, probably impounded creek",0.01758773,-1.75479021,2327,3.366796383,0.523417,-0.281152176,2.3,0.361727836,0,0
NLA17_WY-10005,1,8/17/2017,Definite reservoir,0.7619895,-0.118051013,2179,3.33825723,5.162045,0.712821786,4.8,0.681241237,0,0
NLA17_WY-10006,1,8/30/2017,"pristine mountain lake in wilderness area from crew notes; didn't see any impounding stuff on GE/TOPO; not a seepage lake though, has inlet/outle",0.2069704,-0.684091761,2896,3.461798558,3.339988,0.523744907,16,1.204119983,0,0
NLA17_WY-10007,1,8/15/2017,"The first Jackson Lake Dam was a log-crib dam constructed in 1906–7 across the outlet of Jackson Lake, a natural lake. That dam raised the lake level by 22 feet (6.7 m), but the dam failed in 1910. A new concrete and earthen dam was constructed in stages between 1911 and 1916, raising the maximum lake level to 30 feet (9.1 m) above the lake's natural elevation, providing a storage capacity of 847,000 acre feet ",108.667,2.036097678,2065,3.314920056,145.064,2.161559649,50,1.698970004,0,NA
NLA17_WY-10008,1,8/16/2017,NA,0.9092629,-0.041310529,2180,3.338456494,6.655473,0.823178926,10.6,1.025305865,3.15,0.51
NLA17_WY-10009,1,8/23/2017,NA,0.3204782,-0.494201507,3247,3.511482289,3.606336,0.557066187,50,1.698970004,0.49,0.4
NLA17_WY-10012,1,8/17/2017,"GE indictes remote small shallow lake/wetland area, seems to be some inlet/outlet around",0.0869205,-1.060877784,3108,3.49248101,1.371167,0.137090353,18.9,1.276461804,0.36,0.2
NLA17_WY-10013,1,8/20/2017,NA,0.01077509,-1.967579094,1633,3.212986185,0.4679366,-0.329812985,4.6,0.662757832,1.68,0.4
NLA17_WY-10017,1,8/13/2017,"Saline water body, seems like impountment; GNIS says Lake, From web: The Laramie Plains Lakes are a collection of alkaline impoundments located 15 miles west of Laramie; Crew notes-Reservoir in the middle of prairie land, BLM land access, camping and fishing resevoir",1.384647,0.141339069,2209,3.344195716,6.162616,0.789765107,5.6,0.748188027,0.16,0.07
NLA17_WY-10018,1,8/18/2017,By name,0.1622539,-0.789804856,2034,3.308350949,1.778696,0.250101728,6.3,0.79934055,0,0
NLA17_WY-10019,1,8/29/2017,"GE indictes small remote mountain lake, drains to wetlands?",0.01508012,-1.821595203,2815,3.449478399,0.5859533,-0.232136996,2.1,0.322219295,0,0
NLA17_WY-10020,1,8/27/2017,NA,8.682136,0.938626585,2061,3.314077992,34.0807,1.532508506,4,0.602059991,49.5,0.6
NLA17_WY-10021,1,8/1/2017,"Fremont Lake is the second largest natural lake in Wyoming and one of the nation;s most deep.  Fremont Lake was created thousands of years ago when glacial ice deposited a moraine at the lower end, trapping the mountain waters. The lake is over 600 feet deep at its deepest point,",20.45332,1.3107638130000001,2262,3.354492601,38.84475,1.589332331,42.7,1.630427875,0,0
NLA17_WY-10031,1,8/27/2017,"GE indictes small remote drainage lake, on lake rich mountain top range, looks shallow, wetland character",0.0803526,-1.095000066,3198,3.504878459,1.395481,0.144723928,10.2,1.008600172,0,0
NLA17_WY-10032,1,8/14/2017,"Grand Teton NP, high elevation iced in lake",0.1016189,-0.993025511,3248,3.511616021,1.507526,0.178264811,32,1.505149978,0,NA
NLA17_WY-10038,1,8/15/2017,"Small seepage pond right next to I-80 in WY prairie; crew called it a cattle watering hole, nothing around it",0.02915886,-1.535229459,2181,3.338655666,0.729748,-0.13682708699999999,2.7,0.431363764,0,0
NLA17_WY-10039,1,8/18/2017,By name,0.08874674,-1.051847591,1768,3.247482261,1.888217,0.276051903,1.3,0.113943352,8.1,0.7
NLA17_WY-10050,1,8/23/2017,"Very natural looking, seepage on GE, drainage on TOPO",0.04005333,-1.397361371,3027,3.481012421,0.7901286,-0.102302218,2.5,0.397940009,0,0
NLA17_WY-HP001,1,8/3/2017,Set ORIGIN17 to MAN-MADE,0.120428,-0.919272526,1610.18,3.206874428,1.501255,0.176454467,21.5,1.33243846,8.84,1.05
