UID,PUBLICATION_DATE,SITE_ID,VISIT_NO,DATE_COL,SITESAMP,UNIQUE_ID,STUDY,AG_ECO3,AG_ECO3_NM,AG_ECO9,AG_ECO9_NM,AREA_CAT6,AREA_HA,BORD_LAKE,CNTYNAME,COMID,DES_FTYPE,ELEVATION,EPA_REG,EVAL_CAT,FCODE,FEOW_ID,FRAME07,FRAME12,FRAME17,FRAME17_ID,FS_EW,FTYPE,GNIS_ID,GNIS_NAME,HUC2,HUC2_NM,HUC8,HUC8_NM,LAKE_ORGN,LAT_DD83,LON_DD83,MAJ_BAS_NM,MAJ_BASIN,NA_L1CODE,NA_L1NAME,NA_L2CODE,NA_L2NAME,NARS_NAME,NES_LAKE,NESLAKE_ID,NESSTORET,OWN_NARS,PANEL_RVST,PANEL_SOT,PANEL_USE,PANEL_WGT,PERIM_KM,PROB_CAT,PSTL_CODE,REACHCODE,SF_ST_ID,SITETYPE,SOURCE,STATE_NM,STATE_PCT,STATECTY,STRATUM,TNT_CAT,URBN_NLA07,URBN_NLA17,US_L3CODE,US_L3NAME,US_L4CODE,US_L4NAME,WGT_CAT,WGT_TP_EXTENT,XCOORD,YCOORD,WGT_TP_CORE,INDEX_NLA,RT_NLA17,RT_NLA17_BENT,RT_NLA17_ZOOP
2011376,4/19/2021,NLA17_MD-10034,1,8/24/2017,Y,NLA_MD-10053,NLA,EHIGH,Eastern Highlands,SAP,Southern Appalachians,"(10,20]",12.30208,Not_Border,Montgomery,4505096,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,108,Region_03,Target_Sampled,39009,158,Include,Include,Include,33003,Not_USFS,LakePond,594318,Lake Walker,H02,Mid-Atlantic Region,H02070008,Middle Potomac-Catoctin,MAN_MADE,39.16392,-77.20148,Mid-Atlantic Region,H02,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Lake Walker,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,2.042631,"(10,20]",MD,R02070008001477,None,PROB,NLA2012Frame Only,Maryland,100,F24031,MD,Target,Urban,Urban,64,Northern Piedmont,64c,Piedmont Uplands,"SAP_(10,20]",24.27357434,1598839.495,345147.0182,34.09749,Y,T,T,T
2011379,4/19/2021,NLA17_MN-10044,1,8/24/2017,Y,NLA_MN-10164,NLA,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,"(10,20]",16.26863,Not_Border,St. Louis,7095153,Lake/Pond: Hydrographic Category = Perennial,394,Region_05,Target_Sampled,39004,109,Include,Include,Include,202577,East,LakePond,662046,Nibin Lake,H09,Souris-Red-Rainy Region,H09030001,Rainy Headwaters,NATURAL,48.17831,-91.98468,Souris-Red-Rainy Region,H09,5,NORTHERN FORESTS,5.2,MIXED WOOD SHIELD,Nibin Lake,Not_NES,NotNES,Not_NES,USFS,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17,NLA17_17,1.642119,"(10,20]",MN,R09030001005271,None,PROB,NLA2012Frame Only,Minnesota,100,F27137,MN,Target,Non-Urban,Non-Urban,50,Northern Lakes and Forests,50n,Boundary Lakes and Hills,"UMW_(10,20]",107.6571521,301212.665,1197396.692,120.3466,Y,S,S,S
2011380,4/19/2021,NLA17_WA-10002,1,8/24/2017,Y,NLA_WA-10052,NLA,WMTNS,West,XER,Xeric,>50,76.65288,Not_Border,Chelan,23078085,Lake/Pond: Hydrographic Category = Perennial,375,Region_10,Target_Sampled,39004,120,Include,Include,Include,362282,Not_USFS,LakePond,1527791,Wapato Lake,H17,Pacific Northwest Region,H17020009,Lake Chelan,MAN_MADE,47.91805,-120.1638,Pacific Northwest Region,H17,10,NORTH AMERICAN DESERTS,10.1,COLD DESERTS,Wapato Lake,Not_NES,NotNES,Not_NES,Private,NLA_07_12_17,NLA_07_12_17,NLA17_07RVT,NLA17_07_TSS,4.397962,Equal,WA,R17020009000945,None,PROB,NLA2012Frame Only,Washington,100,F53007,WA,Target,Non-Urban,Non-Urban,10,Columbia Plateau,10a,Channeled Scablands,XER_>50,8.548748106,-1800950.609,1392540.176,9.798965,Y,S,S,S
2011381,4/19/2021,NLA17_OR-10108,1,8/15/2017,Y,NLA_OR-10202,NLA,WMTNS,West,WMT,Western Mountains,"(4,10]",4.008555,Not_Border,Grant,23828643,Lake/Pond: Hydrographic Category = Perennial,2202,Region_10,Target_Sampled,39004,121,Include,Include,Include,365291,West,LakePond,0,None,H17,Pacific Northwest Region,H17070201,Upper John Day,NATURAL,44.28944,-118.6628,Pacific Northwest Region,H17,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,None,Not_NES,NotNES,Not_NES,USFS,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,0.800496,"(4,10]",OR,R17070201001699,None,PROB,NLA2012Frame Only,Oregon,100,F41023,OR,Target,Non-Urban,Non-Urban,11,Blue Mountains,11m,Subalpine-Alpine Zone,"WMT_(4,10]",14.43240821,-1786367.418,973816.382,32.6092,Y,S,S,S
2011382,4/19/2021,NLA17_WA-HP001,1,8/24/2017,Y,NLA_WA-10001,NLA,WMTNS,West,WMT,Western Mountains,"(10,20]",18.61494,Not_Border,Skamania,23748790,Lake/Pond: Hydrographic Category = Perennial,1287.75,Region_10,Target_Sampled,39004,121,Include,Include,Include,365720,West,LakePond,1518200,Council Lake,H17,Pacific Northwest Region,H17080004,Upper Cowlitz,NATURAL,46.266753,-121.629648,Pacific Northwest Region,H17,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,None,Not_NES,NotNES,Not_NES,USFS,NLA_07_NO_17,HAND,HAND,HAND,1.88102,None,WA,R17080004001224,None,HAND,NLA2012Frame Only,Washington,100,F53059,None,Target,Non-Urban,Non-Urban,4,Cascades,4c,Cascade Crest Montane Forest,None,0,-1956287.218,1245078.269,0,Y,R,R,R
2011383,4/19/2021,NLA17_WI-10079,1,8/24/2017,Y,NLA_WI-10154,NLA,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,"(4,10]",9.139986,Not_Border,Lincoln,13399207,Lake/Pond: Hydrographic Category = Perennial,528,Region_05,Target_Sampled,39004,148,Include,Include,Include,146907,Not_USFS,LakePond,0,None,H07,Upper Mississippi Region,H07070002,Upper Wisconsin,NATURAL,45.43764,-89.48307,Upper Mississippi Region,H07,5,NORTHERN FORESTS,5.2,MIXED WOOD SHIELD,None,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,1.506519,"(4,10]",WI,R07070001003256,None,PROB,NLA2012Frame Only,Wisconsin,100,F55069,WI,Target,Non-Urban,Non-Urban,50,Northern Lakes and Forests,50h,Perkinstown End Moraines,"UMW_(4,10]",184.994491,509426.4605,905082.3786,260.6392,Y,R,R,B
2011384,4/19/2021,NLA17_MI-10083,1,8/23/2017,Y,NLA_MI-10175,NLA,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,"(4,10]",5.664574,Not_Border,Montmorency,12951842,Lake/Pond: Hydrographic Category = Perennial,376,Region_05,Target_Sampled,39004,116,Include,Include,Include,101406,Not_USFS,LakePond,624177,Crystal Lake,H04,Great Lakes Region,H04070007,Au Sable,NATURAL,44.92043,-84.34722,Great Lakes Region,H04,5,NORTHERN FORESTS,5.2,MIXED WOOD SHIELD,Crystal Lake,Not_NES,NotNES,Not_NES,State,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,1.007821,"(4,10]",MI,R04070007001220,None,PROB,NLA2012Frame Only,Michigan,100,F26119,MI,Target,Non-Urban,Non-Urban,50,Northern Lakes and Forests,50ae,Mio Plateau,"UMW_(4,10]",58.01738359,916362.4404,886330.9777,81.74084,Y,R,R,R
2011385,4/19/2021,NLA17_MS-10013,1,8/24/2017,Y,NLA_MS-10051,NLA,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,"(1,4]",2.747319,Not_Border,DeSoto,15252660,Lake/Pond: Hydrographic Category = Perennial,98,Region_04,Target_Sampled,39004,149,Include,Include,Include,165927,Not_USFS,LakePond,0,None,H08,Lower Mississippi Region,H08030202,Coldwater,MAN_MADE,34.90176,-90.05828,Lower Mississippi Region,H08,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,None,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17,NLA17_17,0.7653849,"(1,4]",MS,R08030204003377,None,PROB,NLA2012Frame Only,Mississippi,100,F28033,MS,Target,Urban,Urban,74,Mississippi Valley Loess Plains,74b,Loess Plains,"CPL_(1,4]",388.9670162,538164.0823,-274147.3679,999.8627,Y,S,S,S
2011386,4/19/2021,NLA17_ME-10007,2,8/24/2017,Y,NLA_ME-10044,NLA,EHIGH,Eastern Highlands,NAP,Northern Appalachians,"(1,4]",3.390103,Not_Border,Piscataquis,1701146,Lake/Pond: Hydrographic Category = Perennial,338,Region_01,Target_Sampled,39004,118,Include,Include,Include,9177,Not_USFS,LakePond,565823,Eighth Debsconeag Pond,H01,New England Region,H01020001,West Branch Penobscot,NATURAL,45.77843,-69.12447,New England Region,H01,5,NORTHERN FORESTS,5.3,ATLANTIC HIGHLANDS,Eighth Debsconeag Pond,Not_NES,NotNES,Not_NES,State,NLA_NO_12_17,NLA_NO_12_17,NLA17_12RVT2,NLA17_12_TSS,0.9039053,Equal,ME,R01020001001838,None,PROB,NLA2012Frame Only,Maine,100,F23021,ME,Target,Non-Urban,Non-Urban,58,Northeastern Highlands,58m,Quebec/New England Boundary Mountains,"NAP_(1,4]",514.8516013,2064020.091,1219288.544,1561.049,N,R,B,R
2011389,4/19/2021,NLA17_WA-10048,1,8/28/2017,Y,NLA_WA-10127,NLA,WMTNS,West,WMT,Western Mountains,"(20,50]",36.30143,Not_Border,Jefferson,24289742,Lake/Pond: Hydrographic Category = Perennial,58,Region_10,Target_Sampled,39004,103,Include,Include,Include,378132,Not_USFS,LakePond,1522004,Leland Lake,H17,Pacific Northwest Region,H17110018,Hood Canal,NATURAL,47.89651,-122.8824,Pacific Northwest Region,H17,7,MARINE WEST COAST FOREST,7.1,MARINE WEST COAST FOREST,Leland Lake,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,4.291219,"(20,50]",WA,R17110018000720,None,PROB,NLA2012Frame Only,Washington,100,F53031,WA,Target,Non-Urban,Non-Urban,2,Puget Lowland,2d,Olympic Rainshadow,"WMT_(20,50]",20.78096181,-1999084.229,1444606.201,39.50222,Y,T,T,T
2011390,4/19/2021,NLA17_MD-10002,1,8/28/2017,Y,NLA_MD-10016,NLA,EHIGH,Eastern Highlands,SAP,Southern Appalachians,"(10,20]",12.75269,Not_Border,Garrett,3806795,Lake/Pond: Hydrographic Category = Perennial,779,Region_03,Target_Sampled,39004,150,Include,Include,Include,121251,Not_USFS,LakePond,585612,Lake Louise,H05,Ohio Region,H05130107,Youghiogheny,MAN_MADE,39.6863,-79.22991,Ohio-Tennessee Region,H05_06,8,EASTERN TEMPERATE FORESTS,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,Lake Louise,Not_NES,NotNES,Not_NES,Private,NLA_07_12_17,NLA_07_12_17,NLA17_07RVT,NLA17_07_TSS,1.873362,Equal,MD,R05020006001917,None,PROB,NLA2012Frame Only,Maryland,100,F24023,MD,Target,Non-Urban,Non-Urban,69,Central Appalachians,69a,Forested Hills and Mountains,"SAP_(10,20]",10.87823131,1417946.176,370474.8606,15.28083,Y,T,T,T
2011391,4/19/2021,NLA17_CA-10033,1,8/2/2017,Y,NLA_CA-10134,NLA,WMTNS,West,WMT,Western Mountains,"(10,20]",13.90868,Not_Border,Nevada,8932978,Lake/Pond: Hydrographic Category = Perennial,2314,Region_09,Target_Sampled,39004,126,Include,Include,Include,362083,Not_USFS,LakePond,260426,Frog Lake,H16,Great Basin Region,H16050102,Truckee,NATURAL,39.36817,-120.3225,Great Basin Region,H16,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,Frog Lake,Not_NES,NotNES,Not_NES,Private,NLA_NO_12_17,HAND,HAND,HAND,1.505086,None,CA,R16050102001279,None,HAND,NLA2012Frame Only,California,100,F06057,None,Target,Non-Urban,Non-Urban,5,Sierra Nevada,5c,Northern Sierra Upper Montane Forests,None,0,-2053761.175,473648.3813,0,Y,R,B,R
2011392,4/19/2021,NLA17_CA-HP002,1,8/3/2017,Y,NLA_CA-10041,NLA,WMTNS,West,WMT,Western Mountains,"(10,20]",18.22611,Not_Border,Plumas,2772488,Lake/Pond: Hydrographic Category = Perennial,1653.02,Region_09,Target_Sampled,39004,125,Include,Include,Include,371478,West,LakePond,269175,Willow Lake,H18,California Region,H18020121,North Fork Feather,NATURAL,40.40351019,-121.3588354,California Region,H18,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,None,Not_NES,NotNES,Not_NES,USFS,NLA_NO_12_17,HAND,HAND,HAND,1.798701,None,CA,R18020121001062,None,HAND,NLA2012Frame Only,California,100,F06063,None,Target,Non-Urban,Non-Urban,4,Cascades,4f,Low Southern Cascades Mixed Conifer Forest,None,0,-2108634.693,608415.7746,0,Y,S,S,S
2011393,4/19/2021,NLA17_WI-10009,1,8/28/2017,Y,NLA_WI-10088,NLA,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,"(1,4]",1.757989,Not_Border,Buffalo,13108769,Lake/Pond: Hydrographic Category = Perennial,204,Region_05,Target_Sampled,39004,148,Include,Include,Include,143626,Not_USFS,LakePond,0,None,H07,Upper Mississippi Region,H07020002,Lower Chippewa,NATURAL,44.43379,-92.071,Upper Mississippi Region,H07,8,EASTERN TEMPERATE FORESTS,8.1,MIXED WOOD PLAINS,None,Not_NES,NotNES,Not_NES,State,NLA_NO_12_17,NLA_NO_12_17,NLA17_12RVT,NLA17_12_TSS,0.6509064,Equal,WI,R07050005002289,None,PROB,NLA2012Frame Only,Wisconsin,100,F55011,WI,Target,Non-Urban,Non-Urban,52,Driftless Area,52b,Blufflands and Coulees,"UMW_(1,4]",258.9594243,311899.6698,782335.6113,326.915,Y,T,T,T
2011394,4/19/2021,NLA17_ID-10006,2,8/29/2017,Y,NLA_ID-10063,NLA,WMTNS,West,WMT,Western Mountains,"(20,50]",21.50993,Not_Border,Boundary,22908245,Lake/Pond: Hydrographic Category = Perennial,803,Region_10,Target_Sampled,39004,120,Include,Include,Include,362089,West,LakePond,388346,Perkins Lake,H17,Pacific Northwest Region,H17010104,Lower Kootenai,NATURAL,48.75668,-116.0927,Pacific Northwest Region,H17,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,Perkins Lake,Not_NES,NotNES,Not_NES,USFS,NLA_NO_12_17,NLA_NO_12_17,NLA17_12RVT2,NLA17_12_TSS,2.225223,Equal,ID,R17010104000887,None,PROB,NLA2012Frame Only,Idaho,100,F16021,ID,Target,Non-Urban,Non-Urban,15,Northern Rockies,15q,Purcell-Cabinet-North Bitterroot Mountains,"WMT_(20,50]",22.95315481,-1483151.326,1412073.558,43.63131,N,S,S,S
2011395,4/19/2021,NLA17_MD-10001,2,8/29/2017,Y,NLA_MD-10010,NLA,EHIGH,Eastern Highlands,SAP,Southern Appalachians,>50,85.66903,Not_Border,Allegany,14362370,Lake/Pond: Hydrographic Category = Perennial,355,Region_03,Target_Sampled,39004,158,Include,Include,Include,32967,Not_USFS,LakePond,594349,Lake Habeeb,H02,Mid-Atlantic Region,H02070002,North Branch Potomac,MAN_MADE,39.70337,-78.65291,Mid-Atlantic Region,H02,8,EASTERN TEMPERATE FORESTS,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,Lake Habeeb,Not_NES,NotNES,Not_NES,State,NLA_07_12_17,NLA_07_12_17,NLA17_07RVT2,NLA17_07_TSS,7.640169,Equal,MD,R02070002001442,None,PROB,NLA2012Frame Only,Maryland,100,F24001,MD,Target,Urban,Urban,67,Ridge and Valley,67a,Northern Limestone/Dolomite Valleys,SAP_>50,1.421156708,1465851.603,381111.6272,1.455873,N,S,S,S
2011396,4/19/2021,NLA17_WI-10028,1,8/29/2017,Y,NLA_WI-10137,NLA,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,"(1,4]",2.914434,Not_Border,Polk,2647190,Lake/Pond: Hydrographic Category = Perennial,290,Region_05,Target_Sampled,39004,148,Include,Include,Include,138308,Not_USFS,LakePond,1567923,Lee Lake,H07,Upper Mississippi Region,H07030002,Lower St. Croix,NATURAL,45.26693,-92.53087,Upper Mississippi Region,H07,8,EASTERN TEMPERATE FORESTS,8.1,MIXED WOOD PLAINS,Lee Lake,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17,NLA17_17,0.6952236,"(1,4]",WI,R07030005003398,None,PROB,NLA2012Frame Only,Wisconsin,100,F55095,WI,Target,Urban,Urban,51,North Central Hardwood Forests,51a,St. Croix Stagnation Moraines,"UMW_(1,4]",113.2937722,272025.9385,873594.0598,143.0241,Y,S,S,S
2011397,4/19/2021,NLA17_WI-10024,1,8/29/2017,Y,NLA_WI-10133,NLA,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,"(20,50]",36.3772,Not_Border,Polk,2647170,Lake/Pond: Hydrographic Category = Perennial,283,Region_05,Target_Sampled,39004,148,Include,Include,Include,139987,Not_USFS,LakePond,1572258,Rice Lake,H07,Upper Mississippi Region,H07030001,Lower St. Croix,NATURAL,45.27248,-92.55141,Upper Mississippi Region,H07,8,EASTERN TEMPERATE FORESTS,8.1,MIXED WOOD PLAINS,Rice Lake,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17,NLA17_17,2.977616,"(20,50]",WI,R07030005003988,None,PROB,NLA2012Frame Only,Wisconsin,100,F55095,WI,Target,Non-Urban,Non-Urban,51,North Central Hardwood Forests,51a,St. Croix Stagnation Moraines,"UMW_(20,50]",53.79553922,270393.6465,874152.2258,55.46109,Y,S,S,S
2011398,4/19/2021,NLA17_WA-10021,1,8/29/2017,Y,NLA_WA-10117,NLA,WMTNS,West,WMT,Western Mountains,"(1,4]",2.488884,Not_Border,Mason,24290072,Lake/Pond: Hydrographic Category = Perennial,98,Region_10,Target_Sampled,39004,103,Include,Include,Include,368321,Not_USFS,LakePond,1523954,Oak Patch Lake,H17,Pacific Northwest Region,H17110018,Hood Canal,NATURAL,47.47637,-122.9161,Pacific Northwest Region,H17,7,MARINE WEST COAST FOREST,7.1,MARINE WEST COAST FOREST,Oak Patch Lake,Not_NES,NotNES,Not_NES,State,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17,NLA17_17,0.6311093,"(1,4]",WA,R17110018000795,None,PROB,NLA2012Frame Only,Washington,100,F53045,WA,Target,Non-Urban,Non-Urban,2,Puget Lowland,2f,Central Puget Lowland,"WMT_(1,4]",46.81876073,-2014485.211,1400779.846,124.6889,Y,S,S,S
2011399,4/19/2021,NLA17_ME-10040,1,8/29/2017,Y,NLA_ME-10082,NLA,EHIGH,Eastern Highlands,NAP,Northern Appalachians,>50,75.48059298,Not_Border,Somerset,4290227,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,445,Region_01,Target_Sampled,39009,118,Include,Include,Include,169,Not_USFS,LakePond,566493,Fourth Saint John Pond,H01,New England Region,H01010006,Headwaters Saint John River,NATURAL,46.05712781,-69.90858434,New England Region,H01,5,NORTHERN FORESTS,5.3,ATLANTIC HIGHLANDS,Fourth Saint John Pond,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,4.43650106,>50,ME,R01010001001064,None,PROB,NLA2012Frame Only,Maine,100,F23025,ME,Target,Non-Urban,Non-Urban,58,Northeastern Highlands,58v,St. John Uplands,NAP_>50,172.8359077,1996956.704,1232282.102,179.897,Y,R,R,R
2011400,4/19/2021,NLA17_ME-10003,1,8/28/2017,Y,NLA_ME-10032,NLA,EHIGH,Eastern Highlands,NAP,Northern Appalachians,>50,282.8831,Not_Border,Somerset,1023062,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,379,Region_01,Target_Sampled,39009,118,Include,Include,Include,9164,Not_USFS,LakePond,569682,Little Big Wood Pond,H01,New England Region,H01030001,Upper Kennebec,NATURAL,45.63439,-70.36642,New England Region,H01,5,NORTHERN FORESTS,5.3,ATLANTIC HIGHLANDS,Little Big Wood Pond,Not_NES,NotNES,Not_NES,Private,NLA_07_12_17,NLA_07_12_17,NLA17_07RVT,NLA17_07_TSS,10.73532,Equal,ME,R01030001001069,None,PROB,NLA2012Frame Only,Maine,100,F23025,ME,Target,Non-Urban,Non-Urban,58,Northeastern Highlands,58m,Quebec/New England Boundary Mountains,NAP_>50,27.48412701,1975285.72,1177500.337,28.60698,Y,R,B,R
2011401,4/19/2021,NLA17_OK-10089,1,8/28/2017,Y,NLA_OK-10187,NLA,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,"(20,50]",22.5844,Not_Border,McCurtain,9541517,Lake/Pond: Hydrographic Category = Perennial,122,Region_06,Target_Sampled,39004,145,Include,Include,Include,312966,Not_USFS,LakePond,1757682,Whitegrass-Waterhole Creeks Site 6 Reservoir,H11,Arkansas-Red-White Region,H11140106,Pecan-Waterhole,MAN_MADE,33.92564,-94.97337,Arkansas-White-Red Region,H11,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Whitegrass-Waterhole Creeks Site 6 Reservoir,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,2.356351,"(20,50]",OK,R11140106001547,None,PROB,NLA2012Frame Only,Oklahoma,100,F40089,OK,Target,Non-Urban,Non-Urban,35,South Central Plains,35d,Cretaceous Dissected Uplands,"CPL_(20,50]",3.223161635,94223.6014,-399610.7834,7.217653,Y,T,T,T
2011402,4/19/2021,NLA17_OK-10014,1,8/29/2017,Y,NLA_OK-10106,NLA,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,"(4,10]",5.12374,Not_Border,Johnston,698456,Lake/Pond: Hydrographic Category = Perennial,212,Region_06,Target_Sampled,39004,145,Include,Include,Include,351458,Not_USFS,LakePond,0,None,H11,Arkansas-Red-White Region,H11140102,Blue,MAN_MADE,34.22828,-96.41862,Arkansas-White-Red Region,H11,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,None,Not_NES,NotNES,Not_NES,Private,NLA_NO_12_17,NLA_NO_12_17,NLA17_12RVT,NLA17_12_TSS,0.9176731,Equal,OK,R11140102000497,None,PROB,NLA2012Frame Only,Oklahoma,100,F40069,OK,Target,Non-Urban,Non-Urban,35,South Central Plains,35d,Cretaceous Dissected Uplands,"CPL_(4,10]",204.7344836,-38272.36127,-366209.6855,346.6106,Y,S,S,S
2011403,4/19/2021,NLA17_OK-10087,1,8/29/2017,Y,NLA_OK-10185,NLA,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,"(1,4]",2.793829,Not_Border,Atoka,6068502,Lake/Pond: Hydrographic Category = Perennial,141,Region_06,Target_Sampled,39004,145,Include,Include,Include,308484,Not_USFS,LakePond,1093334,Grassy Lake,H11,Arkansas-Red-White Region,H11140104,Clear Boggy,MAN_MADE,34.17158,-96.06914,Arkansas-White-Red Region,H11,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Grassy Lake,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,0.7379034,"(1,4]",OK,R11140104001345,None,PROB,NLA2012Frame Only,Oklahoma,100,F40005,OK,Target,Non-Urban,Non-Urban,35,South Central Plains,35d,Cretaceous Dissected Uplands,"CPL_(1,4]",87.00252875,-6325.760282,-372629.9454,223.6451,Y,T,T,T
2011404,4/19/2021,NLA17_NH-10066,1,8/30/2017,Y,NLA_NH-10042,NLA,EHIGH,Eastern Highlands,NAP,Northern Appalachians,"(20,50]",32.74688356,Not_Border,Belknap,6738926,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,247,Region_01,Target_Sampled,39009,118,Include,Include,Include_IncludeNH,4906,Not_USFS,LakePond,867497,Hills Pond,H01,New England Region,H01070006,Merrimack River,NATURAL,43.48232531,-71.30329055,New England Region,H01,5,NORTHERN FORESTS,5.3,ATLANTIC HIGHLANDS,Hills Pond,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,3.435652685,"(20,50]",NH,R01070006002304,None,PROB,NLA2012Frame and NH High Res Lake Frame,New Hampshire,100,F33001,NH,Target,Non-Urban,Non-Urban,58,Northeastern Highlands,58r,Sebago-Ossipee Hills and Plains,NAP_HIR_>4,7.148709134,1966348.891,926725.8767,9.755347,Y,S,S,S
2011405,4/19/2021,NLA17_ID-10172,1,8/30/2017,Y,NLA_ID-10026,NLA,WMTNS,West,WMT,Western Mountains,"(4,10]",6.23316,Not_Border,Bonner,22983714,Lake/Pond: Hydrographic Category = Perennial,840,Region_10,Target_Sampled,39004,120,Include,Include,Include,358539,Not_USFS,LakePond,376654,Antelope Lake,H17,Pacific Northwest Region,H17010213,Lower Clark Fork,NATURAL,48.13497,-116.1556,Pacific Northwest Region,H17,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,Antelope Lake,Not_NES,NotNES,Not_NES,BLM,NLA_07_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,1.018029,"(4,10]",ID,R17010213001816,None,PROB,NLA2012Frame Only,Idaho,100,F16017,ID,Target,Non-Urban,Non-Urban,15,Northern Rockies,15u,Inland Maritime Foothills and Valleys,"WMT_(4,10]",11.6948133,-1502131.672,1346149.314,26.42376,Y,S,S,S
2011406,4/19/2021,NLA17_WI-10021,1,8/30/2017,Y,NLA_WI-10130,NLA,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,"(10,20]",12.13833,Not_Border,Burnett,2262687,Lake/Pond: Hydrographic Category = Perennial,290,Region_05,Target_Sampled,39004,148,Include,Include,Include,138765,Not_USFS,LakePond,1564886,Fawn Lake,H07,Upper Mississippi Region,H07030001,Namekagon,NATURAL,46.03363,-92.17979,Upper Mississippi Region,H07,5,NORTHERN FORESTS,5.2,MIXED WOOD SHIELD,Fawn Lake,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17,NLA17_17,1.58367,"(10,20]",WI,R07030001001978,None,PROB,NLA2012Frame Only,Wisconsin,100,F55013,WI,Target,Non-Urban,Non-Urban,50,Northern Lakes and Forests,50c,St. Croix Pine Barrens,"UMW_(10,20]",49.00046501,296118.0068,959759.1093,54.77611,Y,S,S,S
